Date,Open,High,Low,Close,Volume
2022-01-12,443.7280,445.2429,441.2346,443.1917,67605400
2022-01-13,444.2926,444.9418,436.0595,437.0851,91173100
2022-01-14,433.9425,437.6121,432.7287,437.2639,95890900
2022-01-18,432.5781,432.7851,428.4098,429.5201,109709100
2022-01-19,431.0633,432.4558,424.7873,425.0602,109357600
2022-01-20,426.9420,431.6372,418.2385,420.3556,122379700
2022-01-21,419.2359,421.5882,412.0755,412.1037,202271200
2022-01-24,406.5053,414.3620,395.9012,413.8539,251783900
2022-01-25,407.4744,413.7410,401.9136,408.8011,167997300
2022-01-26,414.6819,417.8057,403.5226,407.7755,186391100
2022-01-27,412.3672,415.5005,404.0777,405.7619,149878300
